x_0,x_1,x_2,y
12.960071945713715,-10.774043850446468,14.840548473648639,90.20722273332248
0.20421012401488525,9.013761266751903,1.3997205899083234,-16.55151223931888
-7.35514602857522,-0.22792403046187104,-17.981983453679163,-49.97623831025044
-18.280297403815453,1.1985330561091843,-0.9130209638873765,-60.26978853731919
13.325493047324471,-19.195095283497565,2.2753524279334414,88.79296235189435
-0.3745158260607049,3.9198855020263004,9.183144965108987,-7.647763796784184
0.9896243521318553,2.5215288142548715,-0.3286448156613311,-6.0487308639109
4.608279956420223,-10.074911397885673,2.104537164461206,35.2871637856593
6.8954727364511506,-12.355488763890484,19.61468322255743,66.78500275605165
9.858379173182282,18.213250672075183,-8.242145152469828,-24.79408206079765
-2.260284936206979,-9.542457820879399,-18.132335385123007,-4.901469080798352
-19.33292646917716,-10.130086353610078,14.450501290011012,-18.772036523368996
-13.452233575989908,7.584904007562638,-10.024724384328358,-76.10156182113462
-17.37668253370647,-12.300537503410034,7.117053722817872,-15.544606585575604
0.06624819134103888,1.9612416444209018,-1.8734288664559813,-8.922926023645614
-9.026082930066352,-0.46608675814174205,16.897845091561443,-7.676169197883995
-11.94020287674073,9.30936421451949,-9.95481282996375,-71.30333330211977
-12.263358082147722,-7.046184733868479,-16.28883325528627,-40.89891568792041
17.41497170688885,-5.394640076333772,-12.966493074246412,52.10658353426127
-19.999945594970324,-17.58289966205286,-11.41394167187332,-27.124963161831253
-3.293853898340231,4.062809249584699,19.241224695641776,4.840233204027844
15.619088387912434,-10.30983671774254,4.461809492706173,74.67051077671147
16.861673219516163,-15.93590608344921,14.161557415461871,104.33612303231536
-4.157172229939858,11.267497438346012,-7.096113132251919,-46.98127552703213
5.0289137928480585,0.2806331710743173,-15.823151770861038,-5.587837566557833
10.392083826228443,12.917769808579102,-0.6806059392635362,-2.150658712901554
-4.4795868611103895,17.899666802972135,-5.027614570866422,-76.68104132735724
15.184752578552427,-3.25703789802235,-5.059352323487261,34.12510979309726
-5.542894588179097,-17.6001005455959,-8.90725562770088,18.368601806555127
-10.82079494394331,-17.50622558035615,1.6627456387404713,14.946267167302796
-2.3119553667223727,-18.995666427080103,-13.763235715088982,31.004576466644266
16.748295731591327,-14.655797152559975,-5.06687122682489,84.40995019846348
18.03106352720355,-15.465764283136942,-3.6068603980650273,89.53806281261517
12.044553319609228,-19.236661551025506,-17.287038219106854,63.562680253906635
17.197139421089823,7.369263897072326,-9.558482849109806,14.564376960609893
-0.7904315319245789,-10.042084463825006,15.697543590325857,45.98684832034266
17.99231547032757,-17.158924226487777,0.9633661333017294,95.01236626029977
-12.638471697797296,-3.824710325249292,9.647782411164666,-14.263878113954219
8.533116716459471,-12.407406193824908,-6.708896024464487,49.56739863177362
-2.9893003400889313,-4.548589840765288,7.285674348596537,12.506867903755776
11.534137231973432,-6.582790891210228,-2.351338327504237,52.70115900865864
-17.307841011973117,-5.327713483488843,17.878315731128865,-19.599591009736017
0.08712101568064767,2.287618135173904,4.24465943983823,-2.3002668711846948
2.68716425033681,12.178265011820635,-9.616942415289241,-38.20380804364791
-7.336743230907722,15.472924006890253,-0.0027576190263545186,-62.58160897003794
18.393502692186097,-14.442307993481487,11.326343409918639,113.20759372242057
-1.0793603255131323,-1.045994857791797,15.243014616121144,15.851930374183574
-14.774197359106353,0.5778866981977302,-10.01694614652546,-51.85956263767588
-6.286842766541065,12.692917913499315,-4.073567382138501,-51.351046773226976
11.376497516315958,-19.46042728467635,19.973522184491294,110.39519633997487
18.21065572504233,7.14002851428063,-12.127407404936834,26.244082688862015
